ts,city,station,event,bracket,lo,hi,nbm_high,nbm_sigma,nbm_p,k_yes_bid,k_yes_ask,k_mid,actual_high,settled,nbm_cycle,entry_prob,fee,edge,signal,outcome,pnl
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,81° to 82°,81,82,81,2,0.3721,7,9,8.0,77,no,17,0.0900,0.0057,0.2821,1,0,-0.0957
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,83° to 84°,83,84,81,2,0.1866,2,5,3.5,77,no,17,0.0500,0.0033,0.1366,1,0,-0.0533
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,85° to 86°,85,86,81,2,0.0371,2,4,3.0,77,no,17,0.0400,0.0027,-0.0029,0,0,-0.0427
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,87° or above,87,,81,2,0.003,,3,,77,no,17,0.0300,0.0020,-0.0270,0,0,-0.0320
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,81° or below,,81,83,2,0.2266,27,28,27.5,84,no,16,0.2800,0.0141,-0.0534,0,0,-0.2941
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,82° to 83°,82,83,83,2,0.3721,35,36,35.5,84,no,16,0.3600,0.0161,0.0121,0,0,-0.3761
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,84° to 85°,84,85,83,2,0.2956,32,33,32.5,84,yes,16,0.3300,0.0155,-0.0344,0,1,0.6545
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,86° to 87°,86,87,83,2,0.0934,5,6,5.5,84,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,88° to 89°,88,89,83,2,0.0116,2,3,2.5,84,no,16,0.0300,0.0020,-0.0184,0,0,-0.0320
2026-07-11T17:15:52.546992,NYC,KNYC,KXHIGHNY-26JUL12,90° or above,90,,83,2,0.0006,1,2,1.5,84,no,16,0.0200,0.0014,-0.0194,0,0,-0.0214
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,81° or below,,81,85,2,0.0401,3,4,3.5,86,no,16,0.0400,0.0027,0.0001,0,0,-0.0427
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,82° to 83°,82,83,85,2,0.1866,6,7,6.5,86,no,16,0.0700,0.0046,0.1166,1,0,-0.0746
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,84° to 85°,84,85,85,2,0.3721,36,37,36.5,86,no,16,0.3700,0.0163,0.0021,0,0,-0.3863
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,86° to 87°,86,87,85,2,0.2956,42,43,42.5,86,yes,16,0.4300,0.0172,-0.1344,0,1,0.5528
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,88° to 89°,88,89,85,2,0.0934,9,10,9.5,86,no,16,0.1000,0.0063,-0.0066,0,0,-0.1063
2026-07-11T17:15:52.546992,CHI,KMDW,KXHIGHCHI-26JUL12,90° or above,90,,85,2,0.0122,2,4,3.0,86,no,16,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,89° or below,,89,95,2,0.003,,1,,94,no,16,0.0100,0.0007,-0.0070,0,0,-0.0107
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,90° to 91°,90,91,95,2,0.0371,6,7,6.5,94,no,16,0.0700,0.0046,-0.0329,0,0,-0.0746
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,92° to 93°,92,93,95,2,0.1866,49,50,49.5,94,no,16,0.5000,0.0175,-0.3134,0,0,-0.5175
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,94° to 95°,94,95,95,2,0.3721,39,40,39.5,94,yes,16,0.4000,0.0168,-0.0279,0,1,0.5832
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,96° to 97°,96,97,95,2,0.2956,4,6,5.0,94,no,16,0.0600,0.0039,0.2356,1,0,-0.0639
2026-07-11T17:15:52.546992,MIA,KMIA,KXHIGHMIA-26JUL12,98° or above,98,,95,2,0.1056,2,3,2.5,94,no,16,0.0300,0.0020,0.0756,1,0,-0.0320
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,89° or below,,89,93,3,0.1217,4,7,5.5,96,no,16,0.0700,0.0046,0.0517,1,0,-0.0746
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,90° to 91°,90,91,93,3,0.1869,12,13,12.5,96,no,16,0.1300,0.0079,0.0569,1,0,-0.1379
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,92° to 93°,92,93,93,3,0.2576,34,35,34.5,96,no,16,0.3500,0.0159,-0.0924,0,0,-0.3659
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,94° to 95°,94,95,93,3,0.2315,42,43,42.5,96,no,16,0.4300,0.0172,-0.1985,0,0,-0.4472
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,96° to 97°,96,97,93,3,0.1355,6,9,7.5,96,yes,16,0.0900,0.0057,0.0455,1,1,0.9043
2026-07-11T17:15:52.546992,AUS,KAUS,KXHIGHAUS-26JUL12,98° or above,98,,93,3,0.0668,1,2,1.5,96,no,16,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,71° or below,,71,75,1,0.0002,1,3,2.0,77,no,16,0.0300,0.0020,-0.0298,0,0,-0.0320
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,72° to 73°,72,73,75,1,0.0666,15,16,15.5,77,no,16,0.1600,0.0094,-0.0934,0,0,-0.1694
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,74° to 75°,74,75,75,1,0.6247,47,48,47.5,77,no,16,0.4800,0.0175,0.1447,1,0,-0.4975
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,76° to 77°,76,77,75,1,0.3023,30,32,31.0,77,yes,16,0.3200,0.0152,-0.0177,0,1,0.6648
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,78° to 79°,78,79,75,1,0.0062,4,5,4.5,77,no,16,0.0500,0.0033,-0.0438,0,0,-0.0533
2026-07-11T17:15:52.546992,LAX,KLAX,KXHIGHLAX-26JUL12,80° or above,80,,75,1,0.0,2,3,2.5,77,no,16,0.0300,0.0020,-0.0300,0,0,-0.0320
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,104° or below,,104,109,2,0.0122,2,4,3.0,109,no,16,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,105° to 106°,105,106,109,2,0.0934,3,4,3.5,109,no,16,0.0400,0.0027,0.0534,1,0,-0.0427
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,107° to 108°,107,108,109,2,0.2956,43,44,43.5,109,no,16,0.4400,0.0172,-0.1444,0,0,-0.4572
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,109° to 110°,109,110,109,2,0.3721,45,48,46.5,109,yes,16,0.4800,0.0175,-0.1079,0,1,0.5025
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,111° to 112°,111,112,109,2,0.1866,4,6,5.0,109,no,16,0.0600,0.0039,0.1266,1,0,-0.0639
2026-07-11T17:15:52.546992,PHX,KPHX,KXHIGHTPHX-26JUL12,113° or above,113,,109,2,0.0401,1,2,1.5,109,no,16,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,94° or below,,94,96,2,0.2266,38,40,39.0,97,no,16,0.4000,0.0168,-0.1734,0,0,-0.4168
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,95° to 96°,95,96,96,2,0.3721,34,35,34.5,97,no,16,0.3500,0.0159,0.0221,1,0,-0.3659
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,97° to 98°,97,98,96,2,0.2956,14,19,16.5,97,yes,16,0.1900,0.0108,0.1056,1,1,0.7992
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,99° to 100°,99,100,96,2,0.0934,4,5,4.5,97,no,16,0.0500,0.0033,0.0434,1,0,-0.0533
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,101° to 102°,101,102,96,2,0.0116,1,3,2.0,97,no,16,0.0300,0.0020,-0.0184,0,0,-0.0320
2026-07-11T17:15:52.546992,DAL,KDFW,KXHIGHTDAL-26JUL12,103° or above,103,,96,2,0.0006,1,2,1.5,97,no,16,0.0200,0.0014,-0.0194,0,0,-0.0214
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,78° or below,,78,81,2,0.1056,53,55,54.0,77,yes,16,0.5500,0.0173,-0.4444,0,1,0.4327
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,79° to 80°,79,80,81,2,0.2956,35,37,36.0,77,no,16,0.3700,0.0163,-0.0744,0,0,-0.3863
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,81° to 82°,81,82,81,2,0.3721,8,9,8.5,77,no,16,0.0900,0.0057,0.2821,1,0,-0.0957
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,83° to 84°,83,84,81,2,0.1866,2,6,4.0,77,no,16,0.0600,0.0039,0.1266,1,0,-0.0639
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,85° to 86°,85,86,81,2,0.0371,1,3,2.0,77,no,16,0.0300,0.0020,0.0071,1,0,-0.0320
2026-07-11T17:15:52.546992,BOS,KBOS,KXHIGHTBOS-26JUL12,87° or above,87,,81,2,0.003,,3,,77,no,16,0.0300,0.0020,-0.0270,0,0,-0.0320
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,81° or below,,81,85,2,0.0401,8,9,8.5,84,no,16,0.0900,0.0057,-0.0499,0,0,-0.0957
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,82° to 83°,82,83,85,2,0.1866,27,28,27.5,84,no,16,0.2800,0.0141,-0.0934,0,0,-0.2941
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,84° to 85°,84,85,85,2,0.3721,40,44,42.0,84,yes,16,0.4400,0.0172,-0.0679,0,1,0.5428
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,86° to 87°,86,87,85,2,0.2956,17,18,17.5,84,no,16,0.1800,0.0103,0.1156,1,0,-0.1903
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,88° to 89°,88,89,85,2,0.0934,3,6,4.5,84,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-12T17:17:10.276917,NYC,KNYC,KXHIGHNY-26JUL13,90° or above,90,,85,2,0.0122,1,3,2.0,84,no,16,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,86° or below,,86,92,2,0.003,1,3,2.0,92,no,16,0.0300,0.0020,-0.0270,0,0,-0.0320
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,87° to 88°,87,88,92,2,0.0371,3,4,3.5,92,no,16,0.0400,0.0027,-0.0029,0,0,-0.0427
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,89° to 90°,89,90,92,2,0.1866,27,28,27.5,92,no,16,0.2800,0.0141,-0.0934,0,0,-0.2941
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,91° to 92°,91,92,92,2,0.3721,30,31,30.5,92,yes,16,0.3100,0.0150,0.0621,1,1,0.6750
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,93° to 94°,93,94,92,2,0.2956,24,25,24.5,92,no,16,0.2500,0.0131,0.0456,1,0,-0.2631
2026-07-12T17:17:10.276917,CHI,KMDW,KXHIGHCHI-26JUL13,95° or above,95,,92,2,0.1056,7,10,8.5,92,no,16,0.1000,0.0063,0.0056,0,0,-0.1063
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,89° or below,,89,96,1,0.0,,1,,93,no,16,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,90° to 91°,90,91,96,1,0.0,5,6,5.5,93,no,16,0.0600,0.0039,-0.0600,0,0,-0.0639
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,92° to 93°,92,93,96,1,0.0062,31,34,32.5,93,yes,16,0.3400,0.0157,-0.3338,0,1,0.6443
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,94° to 95°,94,95,96,1,0.3023,48,49,48.5,93,no,16,0.4900,0.0175,-0.1877,0,0,-0.5075
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,96° to 97°,96,97,96,1,0.6247,15,16,15.5,93,no,16,0.1600,0.0094,0.4647,1,0,-0.1694
2026-07-12T17:17:10.276917,MIA,KMIA,KXHIGHMIA-26JUL13,98° or above,98,,96,1,0.0668,1,2,1.5,93,no,16,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,88° or below,,88,91,3,0.2023,16,17,16.5,94,no,16,0.1700,0.0099,0.0323,1,0,-0.1799
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,89° to 90°,89,90,91,3,0.2315,31,33,32.0,94,no,16,0.3300,0.0155,-0.0985,0,0,-0.3455
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,91° to 92°,91,92,91,3,0.2576,34,35,34.5,94,no,16,0.3500,0.0159,-0.0924,0,0,-0.3659
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,93° to 94°,93,94,91,3,0.1869,9,12,10.5,94,yes,16,0.1200,0.0074,0.0669,1,1,0.8726
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,95° to 96°,95,96,91,3,0.0883,1,6,3.5,94,no,16,0.0600,0.0039,0.0283,1,0,-0.0639
2026-07-12T17:17:10.276917,AUS,KAUS,KXHIGHAUS-26JUL13,97° or above,97,,91,3,0.0334,1,2,1.5,94,no,16,0.0200,0.0014,0.0134,1,0,-0.0214
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,68° or below,,68,76,1,0.0,,2,,75,no,16,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,69° to 70°,69,70,76,1,0.0,,1,,75,no,16,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,71° to 72°,71,72,76,1,0.0002,3,4,3.5,75,no,16,0.0400,0.0027,-0.0398,0,0,-0.0427
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,73° to 74°,73,74,76,1,0.0666,9,10,9.5,75,no,16,0.1000,0.0063,-0.0334,0,0,-0.1063
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,75° to 76°,75,76,76,1,0.6247,36,38,37.0,75,yes,16,0.3800,0.0165,0.2447,1,1,0.6035
2026-07-12T17:17:10.276917,LAX,KLAX,KXHIGHLAX-26JUL13,77° or above,77,,76,1,0.3085,53,54,53.5,75,no,16,0.5400,0.0174,-0.2315,0,0,-0.5574
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,104° or below,,104,108,2,0.0401,3,4,3.5,108,no,16,0.0400,0.0027,0.0001,0,0,-0.0427
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,105° to 106°,105,106,108,2,0.1866,9,11,10.0,108,no,16,0.1100,0.0069,0.0766,1,0,-0.1169
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,107° to 108°,107,108,108,2,0.3721,48,49,48.5,108,yes,16,0.4900,0.0175,-0.1179,0,1,0.4925
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,109° to 110°,109,110,108,2,0.2956,30,31,30.5,108,no,16,0.3100,0.0150,-0.0144,0,0,-0.3250
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,111° to 112°,111,112,108,2,0.0934,1,3,2.0,108,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-12T17:17:10.276917,PHX,KPHX,KXHIGHTPHX-26JUL13,113° or above,113,,108,2,0.0122,1,4,2.5,108,no,16,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,86° or below,,86,91,3,0.0668,32,33,32.5,90,no,16,0.3300,0.0155,-0.2632,0,0,-0.3455
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,87° to 88°,87,88,91,3,0.1355,33,38,35.5,90,no,16,0.3800,0.0165,-0.2445,0,0,-0.3965
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,89° to 90°,89,90,91,3,0.2315,25,26,25.5,90,yes,16,0.2600,0.0135,-0.0285,0,1,0.7265
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,91° to 92°,91,92,91,3,0.2576,5,9,7.0,90,no,16,0.0900,0.0057,0.1676,1,0,-0.0957
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,93° to 94°,93,94,91,3,0.1869,3,4,3.5,90,no,16,0.0400,0.0027,0.1469,1,0,-0.0427
2026-07-12T17:17:10.276917,DAL,KDFW,KXHIGHTDAL-26JUL13,95° or above,95,,91,3,0.1217,,2,,90,no,16,0.0200,0.0014,0.1017,1,0,-0.0214
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,84° or below,,84,90,2,0.003,6,7,6.5,86,no,16,0.0700,0.0046,-0.0670,0,0,-0.0746
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,85° to 86°,85,86,90,2,0.0371,28,34,31.0,86,yes,16,0.3400,0.0157,-0.3029,0,1,0.6443
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,87° to 88°,87,88,90,2,0.1866,33,34,33.5,86,no,16,0.3400,0.0157,-0.1534,0,0,-0.3557
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,89° to 90°,89,90,90,2,0.3721,19,24,21.5,86,no,16,0.2400,0.0128,0.1321,1,0,-0.2528
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,91° to 92°,91,92,90,2,0.2956,5,6,5.5,86,no,16,0.0600,0.0039,0.2356,1,0,-0.0639
2026-07-12T17:17:10.276917,BOS,KBOS,KXHIGHTBOS-26JUL13,93° or above,93,,90,2,0.1056,,2,,86,no,16,0.0200,0.0014,0.0856,1,0,-0.0214
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,89° or below,,89,95,2,0.003,5,6,5.5,90,no,17,0.0600,0.0039,-0.0570,0,0,-0.0639
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,90° to 91°,90,91,95,2,0.0371,13,14,13.5,90,yes,17,0.1400,0.0084,-0.1029,0,1,0.8516
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,92° to 93°,92,93,95,2,0.1866,29,30,29.5,90,no,17,0.3000,0.0147,-0.1134,0,0,-0.3147
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,94° to 95°,94,95,95,2,0.3721,34,35,34.5,90,no,17,0.3500,0.0159,0.0221,1,0,-0.3659
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,96° to 97°,96,97,95,2,0.2956,12,13,12.5,90,no,17,0.1300,0.0079,0.1656,1,0,-0.1379
2026-07-13T18:07:16.728111,NYC,KNYC,KXHIGHNY-26JUL14,98° or above,98,,95,2,0.1056,4,7,5.5,90,no,17,0.0700,0.0046,0.0356,1,0,-0.0746
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,93° or below,,93,96,2,0.1056,16,18,17.0,96,no,17,0.1800,0.0103,-0.0744,0,0,-0.1903
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,94° to 95°,94,95,96,2,0.2956,17,19,18.0,96,no,17,0.1900,0.0108,0.1056,1,0,-0.2008
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,96° to 97°,96,97,96,2,0.3721,30,31,30.5,96,yes,17,0.3100,0.0150,0.0621,1,1,0.6750
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,98° to 99°,98,99,96,2,0.1866,22,25,23.5,96,no,17,0.2500,0.0131,-0.0634,0,0,-0.2631
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,100° to 101°,100,101,96,2,0.0371,7,9,8.0,96,no,17,0.0900,0.0057,-0.0529,0,0,-0.0957
2026-07-13T18:07:16.728111,CHI,KMDW,KXHIGHCHI-26JUL14,102° or above,102,,96,2,0.003,5,6,5.5,96,no,17,0.0600,0.0039,-0.0570,0,0,-0.0639
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,89° or below,,89,96,1,0.0,,1,,94,no,17,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,90° to 91°,90,91,96,1,0.0,1,2,1.5,94,no,17,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,92° to 93°,92,93,96,1,0.0062,35,37,36.0,94,no,17,0.3700,0.0163,-0.3638,0,0,-0.3863
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,94° to 95°,94,95,96,1,0.3023,51,52,51.5,94,yes,17,0.5200,0.0175,-0.2177,0,1,0.4625
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,96° to 97°,96,97,96,1,0.6247,12,14,13.0,94,no,17,0.1400,0.0084,0.4847,1,0,-0.1484
2026-07-13T18:07:16.728111,MIA,KMIA,KXHIGHMIA-26JUL14,98° or above,98,,96,1,0.0668,1,2,1.5,94,no,17,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,84° or below,,84,87,4,0.266,58,59,58.5,80,yes,17,0.5900,0.0169,-0.3240,0,1,0.3931
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,85° to 86°,85,86,87,4,0.1843,29,30,29.5,80,no,17,0.3000,0.0147,-0.1157,0,0,-0.3147
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,87° to 88°,87,88,87,4,0.1959,8,9,8.5,80,no,17,0.0900,0.0057,0.1059,1,0,-0.0957
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,89° to 90°,89,90,87,4,0.163,2,5,3.5,80,no,17,0.0500,0.0033,0.1130,1,0,-0.0533
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,91° to 92°,91,92,87,4,0.1062,1,2,1.5,80,no,17,0.0200,0.0014,0.0862,1,0,-0.0214
2026-07-13T18:07:16.728111,AUS,KAUS,KXHIGHAUS-26JUL14,93° or above,93,,87,4,0.0846,,2,,80,no,17,0.0200,0.0014,0.0646,1,0,-0.0214
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,73° or below,,73,77,1,0.0002,5,7,6.0,77,no,17,0.0700,0.0046,-0.0698,0,0,-0.0746
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,74° to 75°,74,75,77,1,0.0666,17,18,17.5,77,no,17,0.1800,0.0103,-0.1134,0,0,-0.1903
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,76° to 77°,76,77,77,1,0.6247,42,43,42.5,77,yes,17,0.4300,0.0172,0.1947,1,1,0.5528
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,78° to 79°,78,79,77,1,0.3023,27,28,27.5,77,no,17,0.2800,0.0141,0.0223,1,0,-0.2941
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,80° to 81°,80,81,77,1,0.0062,6,7,6.5,77,no,17,0.0700,0.0046,-0.0638,0,0,-0.0746
2026-07-13T18:07:16.728111,LAX,KLAX,KXHIGHLAX-26JUL14,82° or above,82,,77,1,0.0,4,6,5.0,77,no,17,0.0600,0.0039,-0.0600,0,0,-0.0639
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,104° or below,,104,109,2,0.0122,2,7,4.5,107,no,17,0.0700,0.0046,-0.0578,0,0,-0.0746
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,105° to 106°,105,106,109,2,0.0934,4,7,5.5,107,no,17,0.0700,0.0046,0.0234,1,0,-0.0746
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,107° to 108°,107,108,109,2,0.2956,43,44,43.5,107,yes,17,0.4400,0.0172,-0.1444,0,1,0.5428
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,109° to 110°,109,110,109,2,0.3721,44,45,44.5,107,no,17,0.4500,0.0173,-0.0779,0,0,-0.4673
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,111° to 112°,111,112,109,2,0.1866,2,5,3.5,107,no,17,0.0500,0.0033,0.1366,1,0,-0.0533
2026-07-13T18:07:16.728111,PHX,KPHX,KXHIGHTPHX-26JUL14,113° or above,113,,109,2,0.0401,1,3,2.0,107,no,17,0.0300,0.0020,0.0101,1,0,-0.0320
2026-07-13T18:07:16.728111,DAL,KDFW,KXHIGHTDAL-26JUL14,87° or below,,87,88,3,0.4338,64,65,64.5,92,no,17,0.6500,0.0159,-0.2162,0,0,-0.6659
2026-07-13T18:07:16.728111,DAL,KDFW,KXHIGHTDAL-26JUL14,88° to 89°,88,89,88,3,0.2576,27,28,27.5,92,no,17,0.2800,0.0141,-0.0224,0,0,-0.2941
2026-07-13T18:07:16.728111,DAL,KDFW,KXHIGHTDAL-26JUL14,90° to 91°,90,91,88,3,0.1869,7,12,9.5,92,no,17,0.1200,0.0074,0.0669,1,0,-0.1274
